SYS_ID	FKS_META_T	SHORT_DSC	LGC_ID	INACTV_IND	CATEGORY_ID	OTHER_CD	LONG_DSC
1879	STATE_C	West Virginia	WV	N	 	 	West Virginia
1880	STATE_C	Wyoming	WY	N	 	 	Wyoming
6411	SUBABUSC	Amphetamine	0001	N	 	 	 
6412	SUBABUSC	Barbiturates	0002	N	 	 	 
6413	SUBABUSC	Benzodiazepines	0003	N	 	 	 
6414	SUBABUSC	Cannabinoids (Marijuana-THC)	0004	N	 	 	 
6415	SUBABUSC	Cocaine	0005	N	 	 	 
6416	SUBABUSC	Cocaine Metabolite	0006	N	 	 	 
6417	SUBABUSC	Codeine	0007	N	 	 	 
6418	SUBABUSC	Crack Cocaine	0008	N	 	 	 
6419	SUBABUSC	Ecstasy	0009	N	 	 	 
6420	SUBABUSC	Fentanyl	0010	N	 	 	 
6421	SUBABUSC	Hallucinogens	0011	N	 	 	 
6422	SUBABUSC	Heroin	0012	N	 	 	 
6423	SUBABUSC	Hydrocodone (Vicodin)	0013	N	 	 	 
6424	SUBABUSC	Methamphetamine	0014	N	 	 	 
6425	SUBABUSC	Methadone	0015	N	 	 	 
6426	SUBABUSC	Morphine	0016	N	 	 	 
6427	SUBABUSC	Opiates	0017	N	 	 	 
6429	SUBABUSC	Oxycodone	0019	N	 	 	 
6430	SUBABUSC	Phencyclidine (PCP)	0020	N	 	 	 
6431	SUBABUSC	Polydrug	0021	N	 	 	 
6432	SUBABUSC	Valium	0022	N	 	 	 
6433	SUBABUSC	Xanax	0023	N	 	 	 
6428	SUBABUSC	Other Drug	0099	N	 	 	 
6324	SUSPRSNC	Child Adjudged 601/602	0001	N	 	 	 
6325	SUSPRSNC	Committed to State Hospital	0002	N	 	 	 
6326	SUSPRSNC	Guardianship Set Aside	0003	N	 	 	 
6547	SUSPRSNC	Nonminor Non-related Legal Guard Reentry	0004	N	 	 	 
6545	SUSPRSNC	NMD Reentry as 300	0005	N	 	 	 
6546	SUSPRSNC	NMD Reentry as 450	0006	N	 	 	 
3229	SVCPVDRC	Audiologist	0001	N	 	 	 
2030	SVCPVDRC	Counselor	0002	N	 	 	 
2031	SVCPVDRC	Court Ordered Evaluator	0003	N	 	 	 
3230	SVCPVDRC	Dental	0004	N	 	 	 
3231	SVCPVDRC	Dietician	0005	N	 	 	 
2032	SVCPVDRC	Family Preservation	0006	N	 	 	 
2033	SVCPVDRC	Medical	0007	N	 	 	 
3232	SVCPVDRC	Medical Specialist	0008	N	 	 	 
2034	SVCPVDRC	Mental Health Therapist	0009	N	 	 	 
3233	SVCPVDRC	Mental Health Physician	0010	N	 	 	 
2035	SVCPVDRC	Other Non-CWS Social Worker	0011	N	 	 	 
2036	SVCPVDRC	Parenting/In-Home Services	0012	N	 	 	 
2037	SVCPVDRC	Paternity Testing	0013	N	 	 	 
3234	SVCPVDRC	Physical Therapist (PTO/OT)	0014	N	 	 	 
3235	SVCPVDRC	Public Health Nurse	0015	N	 	 	 
2038	SVCPVDRC	Respite Care/Day Care	0016	N	 	 	 
2039	SVCPVDRC	Special Education	0017	N	 	 	 
2040	SVCPVDRC	Substance Abuse (Counselor/Testing)	0018	N	 	 	 
6461	SVCPVDRC	Family Finder	0019	N	 	 	 
6462	SVCPVDRC	ILP Provider	0020	N	 	 	 
6463	SVCPVDRC	Wraparound Provider	0021	N	 	 	 
6454	SVCPVDRC	FFA - Social Worker	0022	N	 	 	 
6455	SVCPVDRC	Group Home Staff	0023	N	 	 	 
6456	SVCPVDRC	ICPC - Social Worker	0024	N	 	 	 
2197	SYS_DMC	CWSD0001	0001	N	 	 	Glen County Child Welfare System
2202	SYS_DMC	CWSD0002	0002	N	 	 	Santa Clara County Child Welfare System
2203	SYS_DMC	CWSD0003	0003	N	 	 	Los Angeles County Child Welfare System
5002	SYS_DMC	CWS7901A	0004	N	 	 	A-Install/Recovery SERVER=D7901001
2204	SYS_DMC	CWS7801A	0005	N	 	 	V-Prod Copy SERVER=D7801001
5003	SYS_DMC	LABCWS01	0006	Y	 	 	Lab Test Environment
5004	SYS_DMC	LABCWS02	0007	Y	 	 	Lab Test Environment
5005	SYS_DMC	LABCWS03	0008	N	 	 	Lab Test Environment
5006	SYS_DMC	LABCWS04	0009	Y	 	 	Lab Test Environment
5007	SYS_DMC	LABCWS05	0010	Y	 	 	Lab Test Environment
5008	SYS_DMC	CWS0101A	0011	N	 	 	ALAMEDA North Oakland
5009	SYS_DMC	CWS0102A	0012	Y	 	 	ALAMEDA - Hayward Office
5010	SYS_DMC	CWS0103A	0013	Y	 	 	ALAMEDA - 520  3rd St., Oaklnd
5011	SYS_DMC	CWS0104A	0014	Y	 	 	ALAMEDA - Franklin Street
5012	SYS_DMC	CWS0105A	0015	Y	 	 	ALAMEDA - Las Vistas II
5013	SYS_DMC	CWS0106A	0016	Y	 	 	ALAMEDA - Las Vistas I
5014	SYS_DMC	CWS0201A	0017	N	 	 	ALPINE - Markleeville
5015	SYS_DMC	CWS0301A	0018	N	 	 	AMADOR - Jackson
5016	SYS_DMC	CWS0401A	0019	N	 	 	BUTTE - #3 County Ctr Rd
5017	SYS_DMC	CWS0402A	0020	N	 	 	BUTTE - #1 County Ctr Rd
5018	SYS_DMC	CWS0403A	0021	N	 	 	BUTTE - 1960 Feather Rvr
5019	SYS_DMC	CWS0501A	0022	N	 	 	CALAVERAS - Scl Svcs Bldg
5020	SYS_DMC	CWS0601A	0023	N	 	 	COLUSA - Health & Human
5021	SYS_DMC	CWS0701A	0024	N	 	 	CONTRA COSTA - Administration
5022	SYS_DMC	CWS0702A	0025	N	 	 	CONTRA COSTA - Delta Fair
5023	SYS_DMC	CWS0703A	0026	Y	 	 	CONTRA COSTA - 30 Muir Rd
5024	SYS_DMC	CWS0704A	0027	N	 	 	CONTRA COSTA - 40 Muir Rd.
5025	SYS_DMC	CWS0705A	0028	N	 	 	CONTRA COSTA Hall St
5026	SYS_DMC	CWS0706A	0029	N	 	 	CONTRA COSTA - SIT Richmond
5027	SYS_DMC	CWS0707A	0030	N	 	 	CONTRA COSTA - SIT Baypoint
5028	SYS_DMC	CWS0708A	0031	Y	 	 	CONTRA COSTA - Richmond
5029	SYS_DMC	CWS0709A	0032	Y	 	 	CONTRA COSTA - Archived Rcds
5030	SYS_DMC	CWS0710A	0033	N	 	 	CONTRA COSTA IT 30 Douglas Dr.
5031	SYS_DMC	CWS0801A	0034	N	 	 	DEL NORTE - Crescent City
5032	SYS_DMC	CWS0904A	0035	N	 	 	EL DORADO South Lake Tahoe
5033	SYS_DMC	CWS0905A	0036	N	 	 	EL DORADO Placerville
5034	SYS_DMC	CWS1002A	0037	N	 	 	FRESNO - Craycroft
5035	SYS_DMC	CWS1004A	0038	N	 	 	FRESNO - L Street
5036	SYS_DMC	CWS1005A	0039	N	 	 	FRESNO - Crocker
5037	SYS_DMC	CWS1006A	0040	N	 	 	FRESNO - Administration
5038	SYS_DMC	CWS1101A	0041	N	 	 	GLENN HRA, 422 E. Laurel, Willows
5039	SYS_DMC	CWS1201A	0042	N	 	 	HUMBOLDT - 929 Koster St.
5040	SYS_DMC	CWS1202A	0043	N	 	 	HUMBOLDT - Childrens Center
5041	SYS_DMC	CWS1301A	0044	N	 	 	IMPERIAL - Dept of Social
5042	SYS_DMC	CWS1401A	0045	N	 	 	INYO - Bishop
5043	SYS_DMC	CWS1501A	0046	N	 	 	KERN - O. C. Sills Bldg
5044	SYS_DMC	CWS1502A	0047	N	 	 	KERN - Mojave
5045	SYS_DMC	CWS1503A	0048	N	 	 	KERN - Ridgecrest
5046	SYS_DMC	CWS1504A	0049	N	 	 	KERN - Jamison Center
5047	SYS_DMC	CWS1505A	0050	N	 	 	KERN - JJC
5048	SYS_DMC	CWS1601A	0051	N	 	 	KINGS - Mary Brock Hall
5049	SYS_DMC	CWS1602A	0052	Y	 	 	KINGS - Main
5050	SYS_DMC	CWS1701A	0053	N	 	 	LAKE - Lakeport Office
5051	SYS_DMC	CWS1702A	0054	N	 	 	LAKE - Lower Lake Office
5052	SYS_DMC	CWS1801A	0055	N	 	 	LASSEN - Susanville
5053	SYS_DMC	CWS1901A	0056	N	 	 	LOS ANGELES South County
5054	SYS_DMC	CWS1901A	0057	Y	 	 	LOS ANGELES - MID
5055	SYS_DMC	CWS1902A	0058	N	 	 	LOS ANGELES - Santa Fe Springs
5056	SYS_DMC	CWS1903A	0059	N	 	 	LOS ANGELES Pomona Office
5057	SYS_DMC	CWS1904A	0060	N	 	 	LOS ANGELES - Hotline(ercp/cahl/ipu))
5058	SYS_DMC	CWS1905A	0061	N	 	 	LOLOS ANGELES Corporate Place Office
5059	SYS_DMC	CWS1906A	0062	N	 	 	LOS ANGELES - Juvenile Ct Svcs
5060	SYS_DMC	CWS1907A	0063	Y	 	 	LOS ANGELES - MacLaren
5061	SYS_DMC	CWS1910A	0064	N	 	 	LOS ANGELES - West LA
5062	SYS_DMC	CWS1911A	0065	N	 	 	LOS ANGELES Century Office
5063	SYS_DMC	CWS1912A	0066	N	 	 	LOS ANGELES - Pasadena Office
5064	SYS_DMC	CWS1913A	0067	Y	 	 	LOS ANGELES - Runaway Project
5065	SYS_DMC	CWS1914A	0068	N	 	 	LOS ANGELES - Santa Clarita
5066	SYS_DMC	CWS1915A	0069	N	 	 	LOS ANGELES - Lancaster Ops
5067	SYS_DMC	CWS1916A	0070	Y	 	 	LOS ANGELES - Lancaster Annex
5068	SYS_DMC	CWS1917A	0071	N	 	 	LOS ANGELES Metro North
5069	SYS_DMC	CWS1918A	0072	N	 	 	LOS ANGELES - Belvedere
5070	SYS_DMC	CWS1919A	0073	N	 	 	LOS ANGELES Torrance Office
5071	SYS_DMC	CWS1920A	0074	N	 	 	LOS ANGELES Glendora Office
5072	SYS_DMC	CWS1921A	0075	Y	 	 	LOS ANGELES - Adoptions
5073	SYS_DMC	CWS1922A	0076	N	 	 	LOS ANGELES - DCFS HQ
5074	SYS_DMC	CWS1924A	0077	N	 	 	LOS ANGELES - HQ Annex
5075	SYS_DMC	CWS1925A	0078	Y	 	 	LOS ANGELES - Lancaster Adops
5076	SYS_DMC	CWS1926A	0079	N	 	 	LOS ANGELES - N Hollywood
5077	SYS_DMC	CWS1927A	0080	N	 	 	LOS ANGELES Hawthorne Office
5078	SYS_DMC	CWS1928A	0081	N	 	 	LOS ANGELES - ERCP(prev. CAHL)
5079	SYS_DMC	CWS1929A	0082	Y	 	 	LOS ANGELES - Coke Ave.
5080	SYS_DMC	CWS1930A	0083	Y	 	 	LOS ANGELES - Covina Annex
5081	SYS_DMC	CWS1931A	0084	Y	 	 	LOS ANGELES - Los Cerritos
5082	SYS_DMC	CWS1932A	0085	Y	 	 	LOS ANGELES - University
5083	SYS_DMC	CWS1933A	0086	Y	 	 	LOS ANGELES - Antelope Valley Ct.
5084	SYS_DMC	CWS1934A	0087	N	 	 	LOS ANGELES Metroplex
5085	SYS_DMC	CWS2001A	0088	N	 	 	MADERA - 629 E. Yosemite
5086	SYS_DMC	CWS2101A	0089	N	 	 	MARIN - San Pedro
5087	SYS_DMC	CWS2102A	0090	N	 	 	MARIN - West Marin
5088	SYS_DMC	CWS2201A	0091	N	 	 	MARIPOSA - Mariposa
5089	SYS_DMC	CWS2301A	0092	N	 	 	MENDOCINO - Yokayo
5090	SYS_DMC	CWS2302A	0093	N	 	 	MENDOCINO - Ft. Bragg
5091	SYS_DMC	CWS2303A	0094	Y	 	 	MENDOCINO - Willits Scl Svcs
5092	SYS_DMC	CWS2304A	0095	N	 	 	MENDOCINO Ukiah Family Center
5093	SYS_DMC	CWS2401A	0096	N	 	 	MERCED - Human Svcs
5094	SYS_DMC	CWS2501A	0097	N	 	 	MODOC - Alturas
5095	SYS_DMC	CWS2601A	0098	N	 	 	MONO - Bridgeport
5096	SYS_DMC	CWS2701A	0099	N	 	 	MONTEREY - Quadrangle
5097	SYS_DMC	CWS2702A	0100	N	 	 	MONTEREY - Seaside
5098	SYS_DMC	CWS2703A	0101	N	 	 	MONTEREY - King City
5099	SYS_DMC	CWS2801A	0102	N	 	 	NAPA  2261 Elm Street, Napa 94559
5100	SYS_DMC	CWS2802A	0103	Y	 	 	NAPA - Elm Street
5101	SYS_DMC	CWS2901A	0104	N	 	 	NEVADA - Nevada City
5102	SYS_DMC	CWS2902A	0105	N	 	 	NEVADA - Truckee
5103	SYS_DMC	CWS3001A	0106	N	 	 	ORANGE - Atrium Center
5104	SYS_DMC	CWS3003A	0107	N	 	 	ORANGE - Orangewood
5105	SYS_DMC	CWS3004A	0108	N	 	 	ORANGE - Manchester
5106	SYS_DMC	CWS3005A	0109	N	 	 	ORANGE - JJC
5107	SYS_DMC	CWS3006A	0110	Y	 	 	ORANGE - SSA Admin
5108	SYS_DMC	CWS3007A	0111	Y	 	 	ORANGE - Child Abuse Svcs
5109	SYS_DMC	CWS3008A	0112	N	 	 	ORANGE - Emergency Resp
5110	SYS_DMC	CWS3009A	0113	N	 	 	ORANGE - Training Center So.
5111	SYS_DMC	CWS3010A	0114	Y	 	 	ORANGE - 455 Baker, Fullerton
5112	SYS_DMC	CWS3011A	0115	Y	 	 	ORANGE - 3232 Topaz, Fullerton
5113	SYS_DMC	CWS3012A	0116	Y	 	 	ORANGE - 333 E. Walnut, S Ana
5114	SYS_DMC	CWS3013A	0117	Y	 	 	ORANGE - 1701 Gothard, Hnttn
5115	SYS_DMC	CWS3101A	0118	N	 	 	PLACER HHSMIS
5116	SYS_DMC	CWS3102A	0119	N	 	 	PLACER Cirby Hills
5117	SYS_DMC	CWS3103A	0120	N	 	 	PLACER - Placer Cty Welfare
5118	SYS_DMC	CWS3104A	0121	N	 	 	PLACER - Tahoe
5119	SYS_DMC	CWS3105A	0122	N	 	 	PLACER Enterprise
5120	SYS_DMC	CWS3106A	0123	N	 	 	PLACER - Dewitt Center B
5121	SYS_DMC	CWS3107A	0124	N	 	 	PLACER - Dewitt Center C
5122	SYS_DMC	CWS3201A	0125	N	 	 	PLUMAS - Scl Svcs, Quincy
5123	SYS_DMC	CWS3301A	0126	N	 	 	RIVERSIDE - Admin
5124	SYS_DMC	CWS3302A	0127	N	 	 	RIVERSIDE - Arlington
5125	SYS_DMC	CWS3303A	0128	N	 	 	RIVERSIDE Cathedral City
5126	SYS_DMC	CWS3304A	0129	N	 	 	RIVERSIDE Desert
5127	SYS_DMC	CWS3305A	0130	N	 	 	RIVERSIDE - Blythe
5128	SYS_DMC	CWS3306A	0131	N	 	 	RIVERSIDE - Moreno Valley
5129	SYS_DMC	CWS3307A	0132	N	 	 	RIVERSIDE Banning
5130	SYS_DMC	CWS3308A	0133	N	 	 	RIVERSIDE - Lake Elsinore
5131	SYS_DMC	CWS3309A	0134	N	 	 	RIVERSIDE - Hemet
5132	SYS_DMC	CWS3310A	0135	N	 	 	RIVERSIDE Riverside Juvenile Court
5133	SYS_DMC	CWS331xA	0136	Y	 	 	RIVERSIDE - Training lab
5134	SYS_DMC	CWS3401A	0137	N	 	 	SACRAMENTO - Office Bldg. #3
5135	SYS_DMC	CWS3402A	0138	Y	 	 	SACRAMENTO - Parks and Rec
5136	SYS_DMC	CWS3403A	0139	Y	 	 	SACRAMENTO - Governors Hall
5137	SYS_DMC	CWS3404A	0140	N	 	 	SACRAMENTO - Research Office
5138	SYS_DMC	CWS3405A	0141	Y	 	 	SACRAMENTO - Juvenile Ct Annex
5139	SYS_DMC	CWS3406A	0142	N	 	 	SACRAMENTO Donner School
5140	SYS_DMC	CWS3407A	0143	Y	 	 	SACRAMENTO - Childrens Rcvg
5141	SYS_DMC	CWS3501A	0144	N	 	 	SAN BENITO - Health and Human
5142	SYS_DMC	CWS3601A	0145	N	 	 	SAN BERNARDINO - Administration
5143	SYS_DMC	CWS3602A	0146	N	 	 	SAN BERNARDINO - Auditing-ASU
5144	SYS_DMC	CWS3603A	0147	N	 	 	SAN BERNARDINO - CPS #1
5145	SYS_DMC	CWS3604A	0148	N	 	 	SAN BERNARDINO - CPS #2
5146	SYS_DMC	CWS3605A	0149	N	 	 	SAN BERNARDINO - SB Special
5147	SYS_DMC	CWS3606A	0150	N	 	 	SAN BERNARDINO - Training Center
5148	SYS_DMC	CWS3607A	0151	N	 	 	SAN BERNARDINO - Rncho Cucamnga
5149	SYS_DMC	CWS3608A	0152	N	 	 	SAN BERNARDINO - Victorville CPS
5150	SYS_DMC	CWS3609A	0153	N	 	 	SAN BERNARDINO - Barstow CPS
5151	SYS_DMC	CWS3610A	0154	N	 	 	SAN BERNARDINO - Centralized Scrnrs
5152	SYS_DMC	CWS3611A	0155	N	 	 	SAN BERNARDINO - Joshua Tree CPS
5153	SYS_DMC	CWS3612A	0156	N	 	 	SAN BERNARDINO - Loma Linda
5154	SYS_DMC	CWS3613A	0157	N	 	 	SAN BERNARDINO - Needles CPS
5155	SYS_DMC	CWS3614A	0158	N	 	 	SAN BERNARDINO - SB Juvenile
5156	SYS_DMC	CWS3615A	0159	N	 	 	SAN BERNARDINO - County Counsel
5157	SYS_DMC	CWS3616A	0160	N	 	 	SAN BERNARDINO - Fontana Fstr Cr
5158	SYS_DMC	CWS3701A	0161	Y	 	 	SAN DIEGO - Oceanside CSB
5159	SYS_DMC	CWS3702A	0162	N	 	 	SAN DIEGO National City
5160	SYS_DMC	CWS3703A	0163	N	 	 	SAN DIEGO Mills
5161	SYS_DMC	CWS3704A	0164	N	 	 	SAN DIEGO - Lemon Grove
5162	SYS_DMC	CWS3705A	0165	N	 	 	SAN DIEGO Escondido
5163	SYS_DMC	CWS3706A	0166	N	 	 	SAN DIEGO - Chldrns Svcs
5164	SYS_DMC	CWS3707A	0167	N	 	 	SAN DIEGO Grantville
5165	SYS_DMC	CWS3708A	0168	N	 	 	SAN DIEGO - Polinsky
5166	SYS_DMC	CWS3709A	0169	N	 	 	SAN DIEGO - Ramona
5167	SYS_DMC	CWS3710A	0170	Y	 	 	SAN DIEGO - North County Training Lab
5168	SYS_DMC	CWS3711A	0171	Y	 	 	SAN DIEGO - Tayari
5169	SYS_DMC	CWS3802A	0172	N	 	 	SAN FRANCISCO - Bayview Office
5170	SYS_DMC	CWS3803A	0173	N	 	 	SAN FRANCISCO - SF General/Potrero
5171	SYS_DMC	CWS3805A	0174	N	 	 	SAN FRANCISCO - Otis Street
5172	SYS_DMC	CWS3901A	0175	N	 	 	SAN JOAQUIN - Hmn Svcs Agcy
5173	SYS_DMC	CWS3902A	0176	N	 	 	SAN JOAQUIN - 500 W. Hospital Rd
5174	SYS_DMC	CWS4001A	0177	N	 	 	SAN LUIS OBISPO - Higuera  Office
5175	SYS_DMC	CWS4101A	0178	N	 	 	SAN MATEO - Harbor Bldg B
5176	SYS_DMC	CWS4102A	0179	Y	 	 	SAN MATEO - Pollicita Family Ctr
5177	SYS_DMC	CWS4103A	0180	N	 	 	SAN MATEO - Kennedy  Family Ctr
5178	SYS_DMC	CWS4104A	0181	N	 	 	SAN MATEO - Jefferson Family Ctr
5179	SYS_DMC	CWS4105A	0182	N	 	 	SAN MATEO - Bayshore Family Ctr
5180	SYS_DMC	CWS4106A	0183	N	 	 	SAN MATEO - Receiving Home
5181	SYS_DMC	CWS4107A	0184	N	 	 	SAN MATEO - Taft Elementary
5182	SYS_DMC	CWS4108A	0185	N	 	 	SAN MATEO - Turnbull School
5183	SYS_DMC	CWS4109A	0186	Y	 	 	SAN MATEO - N Shoreview School
5184	SYS_DMC	CWS42xxA	0187	Y	 	 	SANTA BARBARA - Training (at 42.01)
5185	SYS_DMC	CWS4201A	0188	N	 	 	SANTA BARBARA - Santa Barbara
5186	SYS_DMC	CWS4202A	0189	N	 	 	SANTA BARBARA - Santa Maria Office
5187	SYS_DMC	CWS4203A	0190	N	 	 	SANTA BARBARA - W. Laurel, Lompoc
5188	SYS_DMC	CWS4204A	0191	N	 	 	SANTA BARBARA - Lompoc MISC
5189	SYS_DMC	CWS4205A	0192	N	 	 	SANTA BARBARA Santa Barbara MISC
5190	SYS_DMC	CWS4206A	0193	N	 	 	SANTA BARBARA Santa Maria MISC
5191	SYS_DMC	CWS4301A	0194	N	 	 	SANTA CLARA Julian Campus
5192	SYS_DMC	CWS4302A	0195	N	 	 	SANTA CLARA - Childrens Shelter
5193	SYS_DMC	CWS4303A	0196	N	 	 	SANTA CLARA - Clover House
5194	SYS_DMC	CWS4304A	0197	N	 	 	SANTA CLARA Gilroy Family Center
5195	SYS_DMC	CWS4305A	0198	N	 	 	SANTA CLARA  Court Services
5196	SYS_DMC	CWS4306A	0199	N	 	 	SANTA CLARA - Nuestra Casa
5197	SYS_DMC	CWS4307A	0200	N	 	 	SANTA CLARA - Ujirani
5198	SYS_DMC	CWS4308A	0201	N	 	 	SANTA CLARA Asian Pacific Resource Center
5199	SYS_DMC	CWS4309A	0202	N	 	 	SANTA CLARA San Martin Family Center
5200	SYS_DMC	CWS4401A	0203	N	 	 	SANTA CRUZ - N County Office
5201	SYS_DMC	CWS4402A	0204	N	 	 	SANTA CRUZ - 1020 Emeline
5202	SYS_DMC	CWS4403A	0205	N	 	 	SANTA CRUZ - S County Office
5203	SYS_DMC	CWS4404A	0206	N	 	 	SANTA CRUZ - Probations
5204	SYS_DMC	CWS4503A	0207	N	 	 	SHASTA - Burney CPS
5205	SYS_DMC	CWS4504A	0208	N	 	 	SHASTA - Redding CPS
5206	SYS_DMC	CWS4601A	0209	N	 	 	SIERRA - Loyalton
5207	SYS_DMC	CWS4602A	0210	N	 	 	SIERRA - Downieville
5208	SYS_DMC	CWS4701A	0211	N	 	 	SISKIYOU - Yreka
5209	SYS_DMC	CWS4801A	0212	N	 	 	SOLANO 275 Beck Ave.
5210	SYS_DMC	CWS4901A	0213	N	 	 	SONOMA - Guerneville
5211	SYS_DMC	CWS4902A	0214	N	 	 	SONOMA - Roseland
5212	SYS_DMC	CWS4905A	0215	N	 	 	SONOMA - Valley of the Moon
5213	SYS_DMC	CWS4906A	0216	N	 	 	SONOMA - Family & Childrens
5214	SYS_DMC	CWS5001A	0217	N	 	 	STANISLAUS - Community Svcs
5215	SYS_DMC	CWS5101A	0218	N	 	 	SUTTER - Live Oaks Blvd.
5216	SYS_DMC	CWS5201A	0219	N	 	 	TEHAMA Dept of Social Services
5217	SYS_DMC	CWS5301A	0220	N	 	 	TRINITY - Hlth & Humn
5218	SYS_DMC	CWS5401A	0221	N	 	 	TULARE Hyde III Adoptions
5219	SYS_DMC	CWS5404A	0222	Y	 	 	TULARE - Juvenile Ct
5220	SYS_DMC	CWS5406A	0223	N	 	 	TULARE Visalia CWS Units 1 and 2
5221	SYS_DMC	CWS5407A	0224	N	 	 	TULARE Tulare CWS
5222	SYS_DMC	CWS5408A	0225	N	 	 	TULARE Government Plaza
5223	SYS_DMC	CWS5409A	0226	N	 	 	TULARE - Porterville CWS
5224	SYS_DMC	CWS5501A	0227	N	 	 	TUOLUMNE - Sonora
5225	SYS_DMC	CWS5601A	0228	N	 	 	VENTURA - Telephone Rd
5226	SYS_DMC	CWS5602A	0229	N	 	 	VENTURA - East County
5227	SYS_DMC	CWS5603A	0230	N	 	 	VENTURA - Casa Pacifica
5228	SYS_DMC	CWS5604A	0231	N	 	 	VENTURA - Oxnard Regional Office
5229	SYS_DMC	CWS5701A	0232	N	 	 	YOLO - Beamer St
5230	SYS_DMC	CWS5702A	0233	N	 	 	YOLO - 500 Jefferson
5231	SYS_DMC	CWS5801A	0234	N	 	 	YUBA - Scl Svcs, Marysville
5232	SYS_DMC	CWS59xxA	0235	Y	 	 	CDSS 3775 Freeway Blvd
5233	SYS_DMC	CWS5910A	0236	Y	 	 	CCL  8745 Folsom #130
5234	SYS_DMC	CWS5911A	0237	Y	 	 	CCL  520 Cohasset
5235	SYS_DMC	CWS5912A	0238	Y	 	 	CCL  2400 Glendale
5236	SYS_DMC	CWS5913A	0239	Y	 	 	CCL  8745 Folsom #200
5237	SYS_DMC	CWS5914A	0240	Y	 	 	CCL  50 D St
5238	SYS_DMC	CWS5915A	0241	Y	 	 	CCL  770 Shaw Ave
5239	SYS_DMC	CWS5916A	0242	Y	 	 	CCL  5962 La Place Ct
5240	SYS_DMC	CWS5917A	0243	Y	 	 	CCL  5973 Ave.  Encinas
5241	SYS_DMC	CWS5918A	0244	Y	 	 	CCL  8745 Aero Drive
5242	SYS_DMC	CWS5919A	0245	Y	 	 	CCL  3737 Main #700
5243	SYS_DMC	CWS5920A	0246	N	 	 	CCL  3737 Main #600
5244	SYS_DMC	CWS5922A	0247	Y	 	 	CCL  770 City Dr.
5245	SYS_DMC	CWS5921A	0248	Y	 	 	CCL  750 City Dr.
5246	SYS_DMC	CWS5923A	0249	Y	 	 	CCL  801 Traeger #105
5247	SYS_DMC	CWS5924A	0250	Y	 	 	CCL  360 So. Hope
5248	SYS_DMC	CWS5925A	0251	Y	 	 	CCL  5850 Shellmound
5249	SYS_DMC	CWS5926A	0252	Y	 	 	CCL  801 Traeger #100
5250	SYS_DMC	CWS5927A	0253	Y	 	 	CCL  851 Traeger
5251	SYS_DMC	CWS5928A	0254	Y	 	 	SJD  CC 4030 Moorpark
5252	SYS_DMC	CWS5929A	0255	Y	 	 	SJD  R 4030 Moorpark
5253	SYS_DMC	CWS5930A	0256	Y	 	 	CCL  12555 Jefferson Blvd.
5254	SYS_DMC	CWS5931A	0257	Y	 	 	CCL  9650 Flair Dr.
5255	SYS_DMC	CWS5932A	0258	Y	 	 	CCL  21731 Ventura Blvd
5256	SYS_DMC	CWS5933A	0259	Y	 	 	CCL  6167 Bristol Pkwy
5257	SYS_DMC	CWS5934A	0260	Y	 	 	CCL  5830 Hannum Ave
5258	SYS_DMC	CWS5935A	0261	Y	 	 	CCL  9660 Flair Dr.
5259	SYS_DMC	CWS5936A	0262	Y	 	 	CCL  360 22nd St
5260	SYS_DMC	CWS5937A	0263	Y	 	 	CCL  Eureka
5261	SYS_DMC	CWS5938A	0264	Y	 	 	CCL  Stockton
5262	SYS_DMC	CWS5901A	0265	N	 	 	CDSS - 744 P Street, MS 1075
5263	SYS_DMC	CWS5902A	0266	N	 	 	CDSS - 1500 5th Street
5264	SYS_DMC	CWS5903A	0267	Y	 	 	HWDC - 1700 9th Street
5265	SYS_DMC	CWS5905A	0268	N	 	 	CDSS - 520 Cohasset Rd, Ste 11, Chico
5266	SYS_DMC	CWS5906A	0269	N	 	 	HWDC - 231 Second Street
5267	SYS_DMC	CWS5907A	0270	N	 	 	CDSS - 770 E. Shaw Ave, Fresno
5268	SYS_DMC	CWS5908A	0271	N	 	 	CDSS 100 Howe Ave, Ste 260N, Sacramento
5269	SYS_DMC	CWS5909A	0272	N	 	 	CDSS 101 Golf Course Drive, Ste 250, Rohnert Park
5371	SYS_DMC	CWS7201A	0273	N	 	 	TEST  L Server=D7201W01
5372	SYS_DMC	CWS7301A	0274	N	 	 	TEST  Q Server=D7301W01
5373	SYS_DMC	CWS7501A	0275	N	 	 	X-Prod Efix        SERVER=D7501W01
5374	SYS_DMC	CWS7601A	0276	N	 	 	V-Prod Code       SERVER=D7601W01
5392	SYS_DMC	CWS3712A	0277	N	 	 	SAN DIEGO Viewridge
5393	SYS_DMC	CWS3713A	0278	N	 	 	SAN DIEGO Van Houten
5394	SYS_DMC	CWS7401A	0279	N	 	 	TEST  Y Server=D7401W01
5395	SYS_DMC	CWS7501A	0280	N	 	 	TEST  X Server=D7501W01
5410	SYS_DMC	CWS3014A	0282	N	 	 	ORANGE - County Data Processing
5413	SYS_DMC	CWS0404A	0283	N	 	 	BUTTE - Chico
5414	SYS_DMC	CWS3312A	0284	N	 	 	RIVERSIDE - Corona
5415	SYS_DMC	CWS3408A	0285	Y	 	 	SACRAMENTO - Goethe
5416	SYS_DMC	CWS3409A	0286	Y	 	 	SACRAMENTO - Franklin
